genus	n_folds	folds_selected	folds_nonzero	pct_selected	pct_nonzero_of_sel	sign_pos_frac	mean_coef_nz	direction	binomial_p	bh_fdr_q	fdr_sig
Candidatus_Competibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Contubernalis	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Cytomitobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Deianiraea	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Desulfofervidus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Desulforudis	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Minimicrobia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Doolittlea	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Endoriftia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Fokinia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Fonsibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Formimonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Fukatsuia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Gromoviella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Gullanella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Hamiltonella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Endolissoclinum	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Moranella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Mycosynbacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Nanohalobium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Phytoplasma	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Planktophila	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Portiera	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Profftella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Profftia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Prometheoarchaeum	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Promineifilum	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Protochlamydia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Phycorickettsia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Pseudothioglobus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Purcelliella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Reidiella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Rhabdochlamydia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Riesia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Ruthturnera	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Saccharimonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Schneideria	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Sneabacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Puniceispirillum	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Chromulinivorax	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Phaeomarinobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Pelagibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Nanopelagicus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Nanosynbacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Nardonella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Nasuia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Neoehrlichia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Nesciobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Nitrosacidococcus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Nitrosocaldus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Pelagisphaera	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Nitrosocosmicus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Nitrosomarinus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Nitrosopelagicus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Nitrosotalea	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Nitrosotenuis	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Nitrotoga	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Nucleicultrix	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Paracaedibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Paraluminiphilus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Nitrosoglobus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Steffania	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Chazhemtobacterium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Cardinium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Brochothrix	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Broinstvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bronvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Brucella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Brucepastera	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Brujitavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Brussowvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Buchavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Buchnera	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Buhlduvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bulleidia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Buorbuivirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Burkholderia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Burrovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Burzaovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Buttiauxella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Butyricicoccus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Brizovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bridgettevirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Breznakiella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Brevundimonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Botrimarina	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Boudabousia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bracchivirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Brachybacterium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Brachyspira	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bracoviriform	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bradymonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bradyrhizobium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Butyrivibrio	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bragavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Brassica	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bremerella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Brenneria	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Breoghania	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Brevefilum	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Brevibacillus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Brevibacterium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Brevirhabdus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Brasilonema	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Byrnievirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bythopirellula	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caballeronia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Calothrix	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Calycomorphotria	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caminibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Campanilevirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Camvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Absconditicoccus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Amoebophilus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Annandia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caloranaerobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Arcticimaribacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Atelocyanobacterium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Azoamicus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Azobacteroides	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Babela	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Bandiella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Baumannia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Bipolaricaulis	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Blochmannia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Arthromitus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Carsonella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caloramator	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caligrhavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cacepaovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caelumvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caenibius	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caeruleovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caldalkalibacillus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caldanaerobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caldibacillus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caldicellulosiruptor	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Callevirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caldichromatium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caldimicrobium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caldimonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caldinitratiruptor	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caldisericum	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caldisphaera	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Calditerrivibrio	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caldithrix	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caldivirga	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caldilinea	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bossavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Sulfidibacterium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Syntrophocurvum	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cloacibacterium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Closterovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Clostridioides	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Clostridium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cnuibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Coatlandelriovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cobetia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Coccolithovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Coetzeevirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cognaticolwellia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cognatishimia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cohaesibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cohnella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Collimonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Colneyvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Colossusvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Coltivirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cloacibacillus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Clavibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Citromicrobium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Citrobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chosvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Christensenvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Christiangramia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chromatium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chromobacterium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chromohalobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chroococcidiopsis	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chryseobacterium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Colunavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chryseolinea	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chthonomonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chuhaivirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chunghsingvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ciceribacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cinqassovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Circovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Citricoccus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Citrifermentans	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chrysonvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Colwellia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Comamonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Commensalibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Coxiella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Crassaminicella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Crateriforma	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Crenobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Criblamydia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Crinalium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Crinivirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Croceibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Couchioplanes	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Croceibacterium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Croceimicrobium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Crocosphaera	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cronobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cronosvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cronusvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Crossiella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cruoricaptor	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cryobacterium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Croceicoccus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chordicoccus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Costertonia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cornellvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Comovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Companilactobacillus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Conchiformibius	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Conexibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Conexivisphaera	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Congregibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Constantimarinum	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Coopervirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cosavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Copernicusvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Coprobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Coprococcus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Coprothermobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Coraliomargarita	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Corallococcus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Coralvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Coriobacterium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Corndogvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Copiparvovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Symbiobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chopinvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chondrocystis	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Carnobacterium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Casimicrobium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Castellaniella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Catellatospora	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Catenovulum	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Catenulispora	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caulifigura	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caulobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cbastvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cbunavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ceceduovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cedecea	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ceduovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ceetrepovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Celeribacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Celerinatantimonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Celiavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Carltongylesvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Carlavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cardiobacterium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Carboxydothermus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Tachikawaea	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Thioglobus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Uabimicrobium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Vallotia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Velamenicoccus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Vesicomyosocius	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Viadribacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Walczuchella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cellulomonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Westeberhardia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Canhaevirus	39	1	0	2.6	0.0		0.0	none	1.0	1.0	False
Capillimicrobium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Capnocytophaga	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Capripoxvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caproicibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caproicibacterium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caproiciproducens	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Carboxydocella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Xiphinematobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cellulophaga	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cellulosilyticum	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cellulosimicrobium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cheoctovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cheungvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chiangmaivirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chitinibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chitinimonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chitiniphilus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chitinolyticbacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chitinophaga	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chenonavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chivirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chlamydiifrater	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chloracidobacterium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chloriridovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chlorobaculum	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chlorobium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chloroflexus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chloroherpeton	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chlorovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chlamydia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chondromyces	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chenggangzhangella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chelativorans	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cellvibrio	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Centapoxvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cepunavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cequinquevirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cereibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Certrevirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cetarhavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cetobacterium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chelatococcus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chalconvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Changchengzhania	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Changpingibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chania	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chapparvovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Charlievirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Charybdisvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Charybnivirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chatterjeevirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chamaesiphon	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bosea	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bosavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Borreliella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Allexivirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alloacidobacterium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alloactinosynnema	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alloalcanivorax	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Allobacillus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Allobaculum	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Allobranchiibius	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Allochromatium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Allocoleopsis	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Allofrancisella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Allokutzneria	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Allomeiothermus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Allorhizobium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Allosaccharopolyspora	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Allosphingosinicella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alphabaculovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alphacoronavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alkalitalea	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alkaliphilus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alkalimarinus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alkalilimnicola	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alegriavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alexandravirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Algibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Algoriphagus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aliamphritea	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aliarcobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
