genus	n_folds	folds_selected	folds_nonzero	pct_selected	pct_nonzero_of_sel	sign_pos_frac	mean_coef_nz	direction	binomial_p	bh_fdr_q	fdr_sig
Roseimicrobium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Roseitalea	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Roseivivax	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rosemountvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rosenblumvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Roseobacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Roseococcus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Roseolovirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Roseomonas	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Roseovarius	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rosavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rosariovirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ronaldovirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rogunavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodopirellula	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodoplanes	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodopseudomonas	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodospirillum	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodothermus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodovastum	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodovulum	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Richelia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rosistilla	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rickettsia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Riemerella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rigallicvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rimavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rippkaea	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Risjevirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rivularia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Robiginitalea	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rodentibacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rickettsiella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rossellomorea	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Roufvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rouxiella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saccharobesus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saccharolobus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saccharomonospora	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saccharophagus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saccharopolyspora	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saccharospirillum	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saccharothrix	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saclayvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saccharibacillus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sadwavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saguarovirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saikungvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salacisavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salaquimonas	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salarchaeum	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salasvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salchichonvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salegentibacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sagittula	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodophyticola	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sabulilitoribacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ruthenibacterium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rowavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rtpvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ruania	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rubinisphaera	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rubivirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rubripirellula	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rubrivivax	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rubrobacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sabourvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rudivirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rufibacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ruficoccus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rugamonas	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rugosibacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ruminiclostridium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ruminococcus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rummeliibacillus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Runella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ruegeria	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salicibibacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodomicrobium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodoferax	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Psychrobacillus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Psychrobacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Psychroflexus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Psychromicrobium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Psychromonas	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Psychroserpens	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Psychrosphaera	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pukyongia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pukyongiella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pullulanibacillus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pulverervirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pulveribacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Punavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Puppervirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pusillibacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pusillimonas	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pyramidobacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudoxanthomonas	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudovibrio	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudothermotoga	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudothauera	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudofrankia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudogulbenkiania	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudohalocynthiibacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudohongiella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudolabrys	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudoleptotrichia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudolysobacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudomonas	118	118	86	100.0	72.9	0.395	-0.00569	NR+	0.066153	1.0	False
Pyrobaculum	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudonocardia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudopedobacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudoprevotella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Lessievirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudorhizobium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudorhodobacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudorhodoplanes	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudosulfitobacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudotevenvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudooceanicola	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pyrococcus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pyrodictium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pyrolobus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ravarandavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Refugevirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Reichenbachiella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Reinekea	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Renibacterium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Respirovirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhadinovirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rheavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rathayibacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rheinheimera	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhizobium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhizorhabdus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodanobacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodobaca	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodobacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodocaloribacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodococcus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodocytophaga	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhizobacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodoluna	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rasiella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Raoultibacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pyruvatibacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pyxidicoccus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Qingdaovirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Qingshengfaniella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Qipengyuania	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Quadrivirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Quatrionicoccus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Quesadillavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Raphidovirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Quwivirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rahariannevirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rahnella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Raineyella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Raleighvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ralstonia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ramlibacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ranavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Raoultella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Radiobacillus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salidesulfovibrio	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salimicrobium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinarchaeum	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Skermanella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Skermania	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Skogvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Skunavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Slackia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Slashvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Slepowronvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Slopekvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sneathia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sneathiella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Snodgrassella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sodaliphilus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sodalis	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sokavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Solibacillus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Solicola	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Solidesulfovibrio	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Skatevirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Siovirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Siophivirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sinorhizobium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sigmavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Silicimonas	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Silvanigrella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Silviavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Silvimonas	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Simiaoa	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Simiduia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Simiispumavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Solimonas	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Siminovitchia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Simonsiella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Simplexvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Simplicispira	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Singulisphaera	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sinimarinibacterium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Siniperhavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sinomicrobium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sinomonas	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Simkania	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Solitalea	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Solwaraspora	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sopolycivirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Spongiibacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sporofaciens	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sporolactobacillus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sporomusa	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sporosarcina	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Squashvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Stackebrandtia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Stanieria	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Spongiactinospora	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Staphylococcus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Staphylothermus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Stappia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Starkeya	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Steinhofvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Stella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Stenotrophomonas	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Steroidobacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sterolibacterium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Staphylospora	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sideroxydans	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Spirosoma	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Spirochaeta	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sorangium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sparkyvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Spartinivicinus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sphaerisporangium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sphaerobacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sphaerochaeta	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sphaerospermopsis	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sphaerotilus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Spiroplasma	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sphingobacterium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sphingomicrobium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sphingomonas	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sphingopyxis	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sphingorhabdus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sphingosinicella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sphingosinithalassobacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Spiractinospora	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Spiribacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sphingobium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sideroxyarcus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Siccibacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Siansivirga	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salvovirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Samsavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Samwavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sandaracinobacteroides	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sandaracinus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sandinevirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sanguibacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sanovirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salmonpoxvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sansavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saphexavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saprospira	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sarcina	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sarumanvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Scandinavium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Scardovia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Schiekvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Schizotequatrovirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Santafevirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Schleiferilactobacillus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salmonella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salivirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinibacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinibacterium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinicoccus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinicola	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinigranum	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinimicrobium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinimonas	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saliniradius	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salmondvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinirubellus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinispira	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinispora	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinivibrio	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinivirga	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salipaludibacillus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saliphagus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salipiger	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salisediminibacterium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinisphaera	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudodesulfovibrio	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Schnuerera	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Scophrhavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Serpentinicella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Serpentinimonas	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Serratia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Seunavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Seuratvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sextaecvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Shalavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Shamshuipovirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Serinicoccus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Shandvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sheenvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Shenzhenvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sherbrookevirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Shewanella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Shigella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Shimwellia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Shinella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Shirahamavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Shapirovirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sclerotimonavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sepunavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Seoulvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Scutavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Scytonema	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sebaldella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Secundilactobacillus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sedimentibacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sedimenticola	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sedimentisphaera	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sediminibacillus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Septimatrevirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sediminibacterium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sediminicola	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sediminispirochaeta	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sedonavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Segniliparus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Segzyvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Selenomonas	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Senquatrovirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Seonamhaeicola	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sediminicoccus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Leptotrichia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Lentavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Leptothermofonsia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Hodgkinia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Hydrogenosomobacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Ichthyocystis	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Ishikawaella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Karelsulcia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Kinetoplastibacterium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Korarchaeum	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Koribacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Kuenenia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Mancarchaeum	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Megaira	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Methanoliparum	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Methanomethylophilus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Methanoplasma	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Methylopumilus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Methylospira	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Micrarchaeum	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Hoaglandella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Hepatoplasma	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
